trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed
T01615,18-01-2023,00:45:00,Tram,Route_11,Station_13,Station_3,00:47:00,01:29:00,6,12,Cloudy,10.5,68,4,14.5,Concert,0,94,0,0,2,Summer,1
T01616,18-01-2023,01:00:00,Tram,Route_20,Station_32,Station_43,01:02:00,01:51:00,4,6,Storm,5.2,71,4,19.4,None,0,82,0,1,2,Spring,1
T01617,18-01-2023,01:15:00,Bus,Route_1,Station_50,Station_49,01:15:00,01:46:00,13,22,Fog,11,83,13,17.2,None,0,43,0,0,2,Autumn,1
T01618,18-01-2023,01:30:00,Train,Route_7,Station_29,Station_26,01:31:00,02:02:00,0,24,Rain,27.3,59,5,4.1,Sports,50000,83,0,1,2,Summer,1
T01619,18-01-2023,01:45:00,Bus,Route_17,Station_46,Station_35,01:48:00,02:32:00,16,8,Snow,33.7,49,6,14.4,None,0,22,0,1,2,Summer,1
T01620,18-01-2023,02:00:00,Bus,Route_10,Station_30,Station_8,02:04:00,02:20:00,1,16,Fog,20.4,71,54,5.8,None,0,24,0,1,2,Spring,1
T01621,18-01-2023,02:15:00,Train,Route_11,Station_18,Station_36,02:15:00,02:40:00,4,10,Storm,26.3,34,52,13.7,Festival,500,91,0,1,2,Spring,1
T01622,18-01-2023,02:30:00,Train,Route_9,Station_13,Station_7,02:33:00,02:57:00,9,25,Storm,16.3,79,16,13.3,None,10000,36,0,0,2,Summer,1
T01623,18-01-2023,02:45:00,Metro,Route_9,Station_43,Station_46,02:49:00,03:08:00,15,8,Rain,20,70,58,5.4,None,0,75,0,0,2,Summer,1
T01624,18-01-2023,03:00:00,Train,Route_5,Station_21,Station_46,03:02:00,03:24:00,2,14,Storm,34.5,68,8,4.7,Sports,0,64,0,0,2,Summer,1
T01625,18-01-2023,03:15:00,Tram,Route_17,Station_30,Station_36,03:17:00,03:59:00,19,-2,Rain,12.5,86,30,2.1,Sports,10000,1,0,1,2,Spring,0
T01626,18-01-2023,03:30:00,Bus,Route_9,Station_21,Station_16,03:31:00,04:11:00,7,-2,Snow,-2.3,86,21,1,Sports,0,73,0,0,2,Winter,0
T01627,18-01-2023,03:45:00,Bus,Route_17,Station_48,Station_24,03:49:00,04:32:00,9,13,Cloudy,33.3,66,44,17.2,Parade,500,97,0,0,2,Autumn,1
T01628,18-01-2023,04:00:00,Tram,Route_19,Station_17,Station_1,04:02:00,04:58:00,5,6,Rain,26.7,36,8,1,None,10000,31,0,0,2,Autumn,1
T01629,18-01-2023,04:15:00,Train,Route_7,Station_40,Station_49,04:17:00,04:57:00,16,14,Rain,10.9,34,58,1.8,Parade,50000,88,0,0,2,Spring,1
T01630,18-01-2023,04:30:00,Tram,Route_9,Station_19,Station_25,04:31:00,04:53:00,12,18,Fog,34.3,80,15,4.8,Parade,0,73,0,0,2,Summer,1
T01631,18-01-2023,04:45:00,Tram,Route_7,Station_15,Station_10,04:48:00,05:08:00,-2,15,Storm,8.8,37,35,17.8,Festival,0,54,0,0,2,Autumn,1
T01632,18-01-2023,05:00:00,Metro,Route_13,Station_9,Station_16,05:02:00,05:40:00,0,-3,Snow,9.9,85,33,6.7,None,0,49,0,1,2,Autumn,0
T01633,18-01-2023,05:15:00,Tram,Route_11,Station_10,Station_16,05:15:00,06:11:00,15,20,Cloudy,19.4,40,44,3.8,Festival,0,64,0,1,2,Autumn,1
T01634,18-01-2023,05:30:00,Bus,Route_14,Station_44,Station_8,05:30:00,05:51:00,15,21,Clear,6,51,12,14.3,None,500,31,0,1,2,Autumn,1
T01635,18-01-2023,05:45:00,Tram,Route_19,Station_31,Station_29,05:48:00,06:11:00,-1,27,Rain,22.9,40,18,6.4,Sports,50000,36,0,1,2,Summer,1
T01636,18-01-2023,06:00:00,Bus,Route_11,Station_23,Station_39,06:04:00,06:35:00,2,27,Clear,1.1,89,11,6.7,None,0,75,0,0,2,Spring,1
T01637,18-01-2023,06:15:00,Bus,Route_13,Station_30,Station_28,06:16:00,06:51:00,-2,-2,Storm,-0.7,44,35,14.8,Protest,0,81,0,1,2,Summer,0
T01638,18-01-2023,06:30:00,Bus,Route_14,Station_33,Station_6,06:30:00,07:09:00,7,15,Rain,16.4,67,9,5,Concert,0,93,0,0,2,Summer,1
T01639,18-01-2023,06:45:00,Train,Route_13,Station_9,Station_16,06:45:00,07:27:00,17,8,Clear,17.2,30,15,17.9,None,0,12,0,1,2,Autumn,1
T01640,18-01-2023,07:00:00,Metro,Route_1,Station_47,Station_20,07:03:00,07:53:00,7,6,Fog,-0.7,75,27,11.2,Festival,0,53,0,0,2,Autumn,1
T01641,18-01-2023,07:15:00,Bus,Route_8,Station_1,Station_16,07:19:00,07:45:00,2,27,Clear,33.6,72,55,10.8,None,0,2,0,0,2,Summer,1
T01642,18-01-2023,07:30:00,Bus,Route_12,Station_44,Station_7,07:34:00,08:23:00,15,18,Fog,17.9,51,18,5.3,Concert,10000,84,1,1,2,Summer,1
T01643,18-01-2023,07:45:00,Train,Route_19,Station_35,Station_41,07:48:00,08:37:00,18,19,Cloudy,1,32,39,16.7,None,0,41,0,0,2,Summer,1
T01644,18-01-2023,08:00:00,Bus,Route_12,Station_11,Station_14,08:00:00,08:45:00,12,19,Storm,7.5,43,5,11.5,Festival,0,77,0,0,2,Winter,1
T01645,18-01-2023,08:15:00,Tram,Route_8,Station_34,Station_43,08:16:00,08:36:00,17,11,Snow,27,31,3,3.1,None,0,39,0,0,2,Autumn,1
T01646,18-01-2023,08:30:00,Tram,Route_8,Station_16,Station_26,08:30:00,09:12:00,5,22,Clear,15.9,90,29,4.1,None,0,73,0,0,2,Spring,1
T01647,18-01-2023,08:45:00,Metro,Route_13,Station_9,Station_26,08:49:00,09:26:00,14,-1,Rain,2.5,61,38,9.4,None,0,65,0,0,2,Spring,0
T01648,18-01-2023,09:00:00,Bus,Route_12,Station_32,Station_14,09:00:00,09:53:00,9,19,Storm,-0.9,67,30,15.6,Sports,10000,59,0,0,2,Spring,1
T01649,18-01-2023,09:15:00,Train,Route_16,Station_15,Station_7,09:16:00,09:49:00,18,16,Clear,12.2,75,45,18.8,Concert,50000,10,0,0,2,Winter,1
T01650,18-01-2023,09:30:00,Tram,Route_1,Station_12,Station_33,09:32:00,09:59:00,9,4,Rain,8.5,71,26,13.3,None,0,0,0,0,2,Winter,0
T01651,18-01-2023,09:45:00,Train,Route_13,Station_33,Station_26,09:45:00,10:19:00,-2,14,Rain,21.2,35,44,10.1,None,2000,25,0,0,2,Spring,1
T01652,18-01-2023,10:00:00,Train,Route_7,Station_45,Station_45,10:03:00,10:48:00,1,2,Snow,32,70,20,5,None,0,41,0,0,2,Spring,0
T01653,18-01-2023,10:15:00,Tram,Route_5,Station_14,Station_20,10:17:00,10:57:00,5,23,Snow,4.9,54,36,13.5,Festival,0,61,0,0,2,Spring,1
T01654,18-01-2023,10:30:00,Train,Route_8,Station_8,Station_3,10:33:00,11:06:00,-2,11,Rain,29.2,40,8,19.6,Sports,500,60,0,0,2,Summer,1
T01655,18-01-2023,10:45:00,Tram,Route_14,Station_8,Station_4,10:48:00,11:13:00,12,1,Snow,31.8,70,34,9.5,None,0,76,0,0,2,Autumn,0
T01656,18-01-2023,11:00:00,Train,Route_13,Station_27,Station_26,11:03:00,11:55:00,15,5,Rain,31.1,86,41,3.2,None,0,91,0,0,2,Winter,0
T01657,18-01-2023,11:15:00,Tram,Route_15,Station_12,Station_11,11:15:00,11:43:00,-2,3,Clear,33.1,75,46,2.1,None,0,99,0,1,2,Winter,0
T01658,18-01-2023,11:30:00,Bus,Route_17,Station_1,Station_2,11:34:00,12:05:00,8,16,Cloudy,28.7,77,51,5.4,Festival,0,84,0,1,2,Summer,1
T01659,18-01-2023,11:45:00,Metro,Route_15,Station_43,Station_14,11:47:00,12:40:00,-1,6,Snow,18.7,92,20,11.4,None,0,61,0,1,2,Winter,1
T01660,18-01-2023,12:00:00,Tram,Route_20,Station_40,Station_44,12:01:00,12:52:00,-2,22,Fog,11.4,68,16,18.9,Sports,0,73,0,0,2,Spring,1
T01661,18-01-2023,12:15:00,Tram,Route_18,Station_42,Station_30,12:19:00,13:05:00,9,0,Fog,14.7,39,54,6,None,0,11,0,0,2,Winter,0
T01662,18-01-2023,12:30:00,Metro,Route_18,Station_11,Station_49,12:30:00,12:55:00,13,20,Fog,29.9,99,23,6.1,None,2000,26,0,0,2,Summer,1
T01663,18-01-2023,12:45:00,Tram,Route_2,Station_39,Station_12,12:48:00,13:14:00,19,10,Cloudy,7.1,94,30,9.6,None,0,66,0,0,2,Autumn,1
T01664,18-01-2023,13:00:00,Tram,Route_4,Station_43,Station_26,13:01:00,13:35:00,19,-3,Rain,1.4,88,5,18.4,Festival,0,27,0,1,2,Spring,0
T01665,18-01-2023,13:15:00,Train,Route_1,Station_31,Station_44,13:17:00,13:38:00,7,13,Rain,0.6,65,56,8.4,Festival,0,65,0,0,2,Winter,1
T01666,18-01-2023,13:30:00,Metro,Route_4,Station_17,Station_33,13:34:00,14:11:00,15,20,Storm,28.1,56,34,4.5,None,10000,27,0,0,2,Spring,1
T01667,18-01-2023,13:45:00,Bus,Route_18,Station_33,Station_13,13:49:00,14:17:00,12,23,Fog,25.5,84,49,3.3,None,0,94,0,0,2,Autumn,1
T01668,18-01-2023,14:00:00,Tram,Route_5,Station_32,Station_14,14:01:00,14:35:00,14,3,Fog,14.9,99,36,9.1,None,10000,20,0,0,2,Winter,0
T01669,18-01-2023,14:15:00,Metro,Route_19,Station_29,Station_24,14:15:00,15:03:00,7,5,Rain,6,82,12,16,Sports,0,6,0,0,2,Spring,0
T01670,18-01-2023,14:30:00,Train,Route_15,Station_21,Station_34,14:32:00,14:55:00,0,8,Fog,22.1,89,24,5.8,Concert,50000,94,0,0,2,Summer,1
T01671,18-01-2023,14:45:00,Bus,Route_8,Station_21,Station_44,14:46:00,15:30:00,18,17,Rain,-3.5,90,31,10.3,None,0,13,0,0,2,Summer,1
T01672,18-01-2023,15:00:00,Metro,Route_20,Station_40,Station_26,15:03:00,15:30:00,13,-1,Rain,17.7,65,58,12.1,None,0,38,0,0,2,Autumn,0
T01673,18-01-2023,15:15:00,Bus,Route_17,Station_23,Station_21,15:17:00,15:58:00,3,11,Snow,10.9,56,0,9,Protest,0,72,0,0,2,Autumn,1
T01674,18-01-2023,15:30:00,Bus,Route_1,Station_6,Station_28,15:34:00,16:18:00,0,17,Rain,34.1,70,48,3.8,Concert,0,86,0,1,2,Autumn,1
T01675,18-01-2023,15:45:00,Bus,Route_12,Station_22,Station_48,15:46:00,16:07:00,6,6,Clear,15.3,57,57,18.4,None,500,61,0,1,2,Winter,1
T01676,18-01-2023,16:00:00,Tram,Route_19,Station_50,Station_36,16:04:00,16:29:00,8,29,Clear,17.1,45,34,11.3,Concert,0,11,0,1,2,Autumn,1
T01677,18-01-2023,16:15:00,Tram,Route_15,Station_38,Station_40,16:19:00,16:35:00,18,2,Clear,23.5,64,57,14.6,Protest,0,92,0,0,2,Winter,0
T01678,18-01-2023,16:30:00,Train,Route_9,Station_37,Station_2,16:34:00,17:15:00,10,-2,Clear,14.4,65,18,12.7,None,500,37,0,0,2,Spring,0
T01679,18-01-2023,16:45:00,Train,Route_7,Station_45,Station_42,16:45:00,17:16:00,15,25,Cloudy,4,85,52,20,None,50000,57,0,1,2,Summer,1
T01680,18-01-2023,17:00:00,Metro,Route_2,Station_8,Station_9,17:04:00,17:33:00,19,29,Storm,16.5,48,51,9.1,None,50000,55,0,0,2,Spring,1
T01681,18-01-2023,17:15:00,Train,Route_9,Station_41,Station_23,17:18:00,17:59:00,19,0,Storm,32.8,86,53,8.5,Concert,0,38,0,0,2,Summer,0
T01682,18-01-2023,17:30:00,Bus,Route_10,Station_49,Station_15,17:33:00,17:57:00,1,0,Rain,11.4,62,11,7.2,Concert,0,85,0,0,2,Autumn,0
T01683,18-01-2023,17:45:00,Bus,Route_2,Station_35,Station_13,17:47:00,18:08:00,19,25,Fog,22.2,52,39,7.2,Parade,0,3,0,0,2,Spring,1
T01684,18-01-2023,18:00:00,Tram,Route_19,Station_11,Station_23,18:04:00,18:47:00,5,16,Clear,34.1,92,39,5.5,None,10000,47,0,0,2,Spring,1
T01685,18-01-2023,18:15:00,Bus,Route_11,Station_24,Station_17,18:19:00,18:41:00,10,19,Storm,28.2,99,46,19.6,Concert,10000,6,0,1,2,Autumn,1
T01686,18-01-2023,18:30:00,Metro,Route_13,Station_49,Station_48,18:31:00,18:59:00,7,14,Storm,21.4,51,42,17.4,None,50000,59,0,0,2,Spring,1
T01687,18-01-2023,18:45:00,Bus,Route_10,Station_21,Station_2,18:45:00,19:40:00,-1,21,Clear,24.4,96,19,6.3,None,0,39,0,0,2,Winter,1
T01688,18-01-2023,19:00:00,Bus,Route_14,Station_2,Station_20,19:02:00,19:21:00,5,-3,Cloudy,32.5,88,32,6.1,Concert,10000,7,0,0,2,Summer,0
T01689,18-01-2023,19:15:00,Metro,Route_18,Station_40,Station_20,19:19:00,20:00:00,3,11,Cloudy,33.4,54,28,2.1,Festival,10000,57,0,0,2,Autumn,1
T01690,18-01-2023,19:30:00,Train,Route_19,Station_19,Station_46,19:31:00,20:03:00,13,16,Storm,33.8,46,15,17.5,None,0,56,0,0,2,Winter,1
T01691,18-01-2023,19:45:00,Train,Route_9,Station_39,Station_3,19:45:00,20:20:00,15,23,Cloudy,20,68,13,7.4,Parade,2000,34,0,0,2,Winter,1
T01692,18-01-2023,20:00:00,Metro,Route_7,Station_28,Station_12,20:02:00,20:36:00,14,18,Snow,10.4,68,6,11.5,None,0,72,0,0,2,Autumn,1
T01693,18-01-2023,20:15:00,Tram,Route_3,Station_17,Station_40,20:17:00,20:56:00,3,1,Clear,0.3,53,5,18,None,500,12,0,1,2,Spring,0
T01694,18-01-2023,20:30:00,Bus,Route_20,Station_6,Station_2,20:34:00,20:53:00,10,-1,Storm,10.4,67,20,8.2,None,50000,38,0,0,2,Summer,0
T01695,18-01-2023,20:45:00,Metro,Route_6,Station_19,Station_36,20:47:00,21:23:00,11,13,Clear,32.7,86,35,16.1,Concert,0,83,0,0,2,Winter,1
T01696,18-01-2023,21:00:00,Bus,Route_2,Station_38,Station_14,21:01:00,21:21:00,18,20,Cloudy,30.6,73,21,8.6,None,2000,20,0,0,2,Spring,1
T01697,18-01-2023,21:15:00,Tram,Route_6,Station_28,Station_16,21:17:00,22:13:00,7,20,Clear,15.9,65,39,14,None,0,46,0,0,2,Autumn,1
T01698,18-01-2023,21:30:00,Bus,Route_3,Station_2,Station_19,21:33:00,21:58:00,8,-1,Cloudy,16.5,99,53,8.6,None,10000,82,0,0,2,Autumn,0
T01699,18-01-2023,21:45:00,Metro,Route_16,Station_38,Station_34,21:46:00,22:23:00,10,3,Cloudy,7.4,74,18,7.9,Concert,500,1,0,0,2,Summer,0
T01700,18-01-2023,22:00:00,Bus,Route_8,Station_37,Station_44,22:00:00,22:35:00,9,21,Clear,13.2,55,24,19.8,None,50000,43,0,1,2,Autumn,1
T01701,18-01-2023,22:15:00,Train,Route_2,Station_4,Station_46,22:15:00,22:59:00,6,-1,Cloudy,23.6,40,2,12.2,None,2000,29,0,0,2,Summer,0
T01702,18-01-2023,22:30:00,Tram,Route_17,Station_22,Station_6,22:34:00,23:07:00,1,11,Snow,11.1,81,35,7.3,Festival,0,86,0,0,2,Autumn,1
T01703,18-01-2023,22:45:00,Tram,Route_9,Station_26,Station_13,22:49:00,23:27:00,4,25,Rain,2.5,54,44,5.2,Concert,0,54,0,0,2,Autumn,1
T01704,18-01-2023,23:00:00,Tram,Route_12,Station_49,Station_36,23:03:00,23:40:00,19,25,Clear,16.6,60,52,0.8,None,2000,39,0,1,2,Winter,1
T01705,18-01-2023,23:15:00,Metro,Route_3,Station_43,Station_22,23:15:00,23:45:00,-1,6,Rain,4,74,58,14.1,None,0,76,0,0,2,Spring,1
T01706,18-01-2023,23:30:00,Tram,Route_11,Station_36,Station_18,23:30:00,00:28:00,4,28,Clear,34,96,33,7.4,Sports,500,96,0,0,2,Winter,1
T01707,18-01-2023,23:45:00,Train,Route_1,Station_13,Station_12,23:45:00,00:08:00,6,19,Cloudy,10.6,69,10,16.4,None,0,95,0,1,2,Summer,1
T01708,19-01-2023,00:00:00,Metro,Route_13,Station_32,Station_30,00:00:00,00:44:00,2,5,Cloudy,31.4,75,47,7.3,Sports,10000,91,0,0,3,Winter,0
T01709,19-01-2023,00:15:00,Train,Route_15,Station_17,Station_40,00:17:00,01:06:00,12,10,Storm,4,83,41,7.5,None,0,23,0,0,3,Autumn,1
T01710,19-01-2023,00:30:00,Bus,Route_5,Station_41,Station_7,00:31:00,01:19:00,15,0,Snow,2.6,70,46,15.6,None,50000,41,0,0,3,Autumn,0
T01711,19-01-2023,00:45:00,Bus,Route_17,Station_36,Station_32,00:46:00,01:30:00,1,16,Storm,19.7,67,26,9.8,None,2000,27,1,1,3,Spring,1
T01712,19-01-2023,01:00:00,Bus,Route_6,Station_46,Station_48,01:03:00,01:55:00,16,24,Rain,26.2,65,41,17.7,Parade,0,93,0,1,3,Summer,1
T01713,19-01-2023,01:15:00,Bus,Route_11,Station_19,Station_19,01:17:00,02:08:00,17,10,Cloudy,17.7,73,1,11.8,Festival,0,92,0,1,3,Autumn,1
T01714,19-01-2023,01:30:00,Train,Route_18,Station_35,Station_6,01:30:00,01:58:00,4,9,Storm,4.2,86,5,4.8,Festival,50000,97,0,1,3,Spring,1
T01715,19-01-2023,01:45:00,Metro,Route_4,Station_46,Station_20,01:45:00,02:16:00,5,27,Cloudy,-3.5,95,45,11.4,None,2000,50,0,0,3,Spring,1
T01716,19-01-2023,02:00:00,Metro,Route_3,Station_40,Station_27,02:04:00,02:21:00,14,29,Clear,19.7,59,1,0.1,Protest,0,21,0,0,3,Autumn,1
T01717,19-01-2023,02:15:00,Tram,Route_13,Station_28,Station_43,02:19:00,03:12:00,10,24,Storm,0.2,39,41,6.2,None,50000,88,1,0,3,Autumn,1
T01718,19-01-2023,02:30:00,Train,Route_9,Station_1,Station_37,02:33:00,02:54:00,18,21,Rain,8.7,90,16,4.2,Sports,0,77,0,1,3,Summer,1
T01719,19-01-2023,02:45:00,Bus,Route_6,Station_42,Station_48,02:45:00,03:09:00,8,28,Storm,22,92,39,13.1,None,0,73,0,0,3,Spring,1
T01720,19-01-2023,03:00:00,Train,Route_12,Station_18,Station_7,03:03:00,03:41:00,-2,5,Cloudy,-1.1,65,57,2.7,Sports,2000,73,0,1,3,Spring,0
T01721,19-01-2023,03:15:00,Tram,Route_2,Station_48,Station_5,03:17:00,03:39:00,-1,24,Fog,0.1,83,47,5.8,Festival,0,7,0,0,3,Spring,1
T01722,19-01-2023,03:30:00,Tram,Route_3,Station_40,Station_11,03:31:00,03:53:00,14,27,Fog,-2.5,94,13,6.6,None,0,13,0,1,3,Summer,1
T01723,19-01-2023,03:45:00,Train,Route_3,Station_33,Station_15,03:45:00,04:13:00,2,13,Snow,34.8,33,9,0.1,None,2000,44,0,0,3,Spring,1
T01724,19-01-2023,04:00:00,Train,Route_12,Station_12,Station_3,04:02:00,04:48:00,3,19,Cloudy,10.5,84,44,0.9,None,500,37,0,1,3,Winter,1
T01725,19-01-2023,04:15:00,Train,Route_15,Station_8,Station_5,04:15:00,04:56:00,4,9,Clear,31.2,83,32,6.2,None,0,31,0,0,3,Winter,1
T01726,19-01-2023,04:30:00,Metro,Route_9,Station_24,Station_23,04:34:00,05:16:00,18,6,Storm,6.7,93,41,4.4,None,500,61,0,0,3,Spring,1
T01727,19-01-2023,04:45:00,Bus,Route_8,Station_16,Station_37,04:48:00,05:14:00,12,12,Fog,25.1,51,53,2.3,Protest,0,95,0,0,3,Winter,1
T01728,19-01-2023,05:00:00,Train,Route_11,Station_50,Station_9,05:04:00,05:35:00,16,2,Clear,3.8,54,11,3.1,None,0,66,1,0,3,Winter,0
T01729,19-01-2023,05:15:00,Train,Route_16,Station_4,Station_15,05:16:00,05:44:00,13,7,Cloudy,14.9,88,31,16.7,Concert,10000,83,0,0,3,Summer,1
T01730,19-01-2023,05:30:00,Train,Route_4,Station_38,Station_3,05:34:00,05:55:00,10,-1,Clear,28,86,48,13.7,None,0,60,0,1,3,Spring,0
T01731,19-01-2023,05:45:00,Tram,Route_1,Station_44,Station_29,05:45:00,06:09:00,2,24,Cloudy,27.7,83,23,9.7,None,2000,12,0,0,3,Summer,1
T01732,19-01-2023,06:00:00,Tram,Route_7,Station_27,Station_6,06:04:00,06:25:00,0,11,Snow,26.8,73,13,18.2,None,2000,86,0,0,3,Spring,1
T01733,19-01-2023,06:15:00,Metro,Route_2,Station_9,Station_17,06:15:00,06:59:00,0,9,Storm,27.9,81,4,0.6,None,2000,82,0,0,3,Autumn,1
T01734,19-01-2023,06:30:00,Bus,Route_5,Station_47,Station_26,06:31:00,06:53:00,16,13,Clear,3.5,45,50,6.9,Concert,0,79,0,0,3,Winter,1
T01735,19-01-2023,06:45:00,Metro,Route_7,Station_16,Station_21,06:49:00,07:44:00,11,3,Storm,14.3,45,4,16.5,None,0,99,0,1,3,Summer,0
T01736,19-01-2023,07:00:00,Bus,Route_4,Station_12,Station_8,07:03:00,07:51:00,13,24,Clear,14.4,84,46,12.6,Sports,0,98,0,1,3,Summer,1
T01737,19-01-2023,07:15:00,Tram,Route_5,Station_31,Station_21,07:18:00,08:09:00,19,9,Cloudy,30.6,90,31,19.6,None,2000,46,0,1,3,Autumn,1
T01738,19-01-2023,07:30:00,Tram,Route_1,Station_24,Station_11,07:33:00,07:59:00,14,13,Cloudy,6.9,69,44,18.9,Parade,0,53,0,0,3,Autumn,1
T01739,19-01-2023,07:45:00,Tram,Route_1,Station_14,Station_38,07:49:00,08:38:00,1,11,Clear,32.3,50,48,3.4,Protest,0,70,0,0,3,Winter,1
T01740,19-01-2023,08:00:00,Metro,Route_15,Station_45,Station_8,08:04:00,08:55:00,10,24,Snow,13,95,32,19.4,None,500,51,0,0,3,Winter,1
T01741,19-01-2023,08:15:00,Train,Route_20,Station_25,Station_42,08:19:00,08:40:00,5,11,Cloudy,21.8,37,59,18.9,None,10000,71,0,0,3,Spring,1
T01742,19-01-2023,08:30:00,Train,Route_19,Station_34,Station_24,08:30:00,09:05:00,16,7,Rain,5.8,39,45,7.5,None,0,24,0,1,3,Spring,1
T01743,19-01-2023,08:45:00,Tram,Route_10,Station_3,Station_35,08:46:00,09:23:00,2,27,Rain,11.4,86,3,19.7,Sports,50000,22,0,0,3,Autumn,1
T01744,19-01-2023,09:00:00,Train,Route_18,Station_24,Station_14,09:03:00,09:53:00,-1,0,Storm,23.4,33,56,0.7,None,0,73,0,0,3,Winter,0
T01745,19-01-2023,09:15:00,Train,Route_3,Station_42,Station_14,09:15:00,09:59:00,12,23,Rain,15.5,72,29,13.2,Sports,0,29,0,1,3,Winter,1
T01746,19-01-2023,09:30:00,Metro,Route_11,Station_9,Station_10,09:33:00,10:20:00,-1,6,Rain,32.2,92,40,5.3,None,0,96,0,0,3,Autumn,1
T01747,19-01-2023,09:45:00,Bus,Route_15,Station_26,Station_12,09:45:00,10:21:00,8,26,Snow,24.5,72,16,2.6,None,0,10,0,0,3,Autumn,1
T01748,19-01-2023,10:00:00,Tram,Route_11,Station_20,Station_38,10:04:00,10:49:00,10,16,Snow,17.6,96,2,11.6,None,50000,34,0,1,3,Summer,1
T01749,19-01-2023,10:15:00,Tram,Route_17,Station_40,Station_44,10:18:00,11:13:00,7,25,Fog,30.5,80,12,6.1,None,0,26,0,0,3,Autumn,1
T01750,19-01-2023,10:30:00,Metro,Route_17,Station_10,Station_46,10:34:00,11:20:00,0,25,Fog,21.6,85,43,13.3,Concert,0,66,0,1,3,Summer,1
T01751,19-01-2023,10:45:00,Metro,Route_6,Station_19,Station_34,10:48:00,11:23:00,2,19,Snow,20.9,72,47,10.8,None,2000,46,0,0,3,Spring,1
T01752,19-01-2023,11:00:00,Train,Route_5,Station_3,Station_41,11:02:00,11:54:00,0,17,Fog,4.9,53,35,7.9,Festival,500,49,0,0,3,Autumn,1
T01753,19-01-2023,11:15:00,Tram,Route_8,Station_24,Station_10,11:15:00,12:03:00,3,6,Snow,10.8,63,17,3.6,Sports,50000,7,1,0,3,Autumn,1
T01754,19-01-2023,11:30:00,Bus,Route_2,Station_5,Station_17,11:32:00,11:50:00,10,8,Fog,22.3,88,22,12,None,0,54,0,0,3,Autumn,1
T01755,19-01-2023,11:45:00,Metro,Route_16,Station_3,Station_17,11:45:00,12:08:00,7,26,Cloudy,30.7,31,34,16.6,None,0,76,0,0,3,Summer,1
T01756,19-01-2023,12:00:00,Bus,Route_20,Station_27,Station_3,12:01:00,12:47:00,16,29,Snow,7.6,31,48,12,None,0,41,0,0,3,Autumn,1
T01757,19-01-2023,12:15:00,Bus,Route_12,Station_16,Station_31,12:18:00,12:52:00,5,14,Storm,3.6,39,32,12.2,Sports,2000,66,1,0,3,Autumn,1
T01758,19-01-2023,12:30:00,Tram,Route_6,Station_49,Station_1,12:31:00,13:15:00,15,10,Storm,18.7,52,50,10.2,None,500,19,0,0,3,Winter,1
T01759,19-01-2023,12:45:00,Tram,Route_1,Station_15,Station_12,12:46:00,13:44:00,0,18,Snow,-2.3,44,53,7.8,None,50000,44,1,0,3,Winter,1
T01760,19-01-2023,13:00:00,Metro,Route_4,Station_35,Station_39,13:00:00,13:38:00,14,17,Rain,23.6,46,35,9.1,None,2000,34,0,0,3,Winter,1
T01761,19-01-2023,13:15:00,Tram,Route_17,Station_12,Station_4,13:17:00,13:40:00,5,-3,Storm,23.1,43,16,19.8,None,50000,76,0,1,3,Autumn,0
T01762,19-01-2023,13:30:00,Tram,Route_13,Station_41,Station_42,13:34:00,13:50:00,7,11,Rain,9.2,45,38,15,Parade,50000,19,0,1,3,Winter,1
T01763,19-01-2023,13:45:00,Tram,Route_18,Station_44,Station_13,13:45:00,14:12:00,-1,18,Storm,30.7,61,33,8.6,Festival,0,23,0,0,3,Spring,1
T01764,19-01-2023,14:00:00,Bus,Route_5,Station_26,Station_34,14:04:00,14:52:00,9,28,Clear,15.1,52,11,9.1,None,0,56,0,0,3,Winter,1
T01765,19-01-2023,14:15:00,Metro,Route_3,Station_47,Station_42,14:16:00,14:55:00,3,29,Clear,20.8,63,4,10,Sports,0,54,1,0,3,Autumn,1
T01766,19-01-2023,14:30:00,Train,Route_11,Station_34,Station_21,14:34:00,15:13:00,-1,19,Snow,3.4,45,47,13.2,Festival,0,8,0,0,3,Winter,1
T01767,19-01-2023,14:45:00,Bus,Route_13,Station_23,Station_22,14:47:00,15:29:00,18,-2,Storm,11.7,63,39,9.3,None,0,93,0,0,3,Winter,0
T01768,19-01-2023,15:00:00,Tram,Route_4,Station_31,Station_4,15:00:00,15:38:00,0,-2,Cloudy,29.5,62,54,13.7,Sports,0,88,1,0,3,Winter,0
T01769,19-01-2023,15:15:00,Bus,Route_14,Station_50,Station_18,15:17:00,16:03:00,14,25,Rain,3.5,97,26,6.6,None,0,15,0,0,3,Spring,1
T01770,19-01-2023,15:30:00,Tram,Route_11,Station_20,Station_5,15:32:00,15:59:00,4,-1,Storm,10.6,72,59,8.2,Concert,0,54,0,0,3,Spring,0
T01771,19-01-2023,15:45:00,Tram,Route_10,Station_12,Station_19,15:45:00,16:16:00,18,3,Snow,7.7,93,39,17.3,Concert,0,71,0,1,3,Summer,0
T01772,19-01-2023,16:00:00,Bus,Route_19,Station_23,Station_2,16:02:00,16:52:00,2,25,Rain,1,47,12,6.6,Parade,0,57,0,0,3,Autumn,1
